472368139	老西门	31.220833	121.478477
476808220	浦西 (外滩)	31.2415603	121.4860864
476808221	浦东 (陆家嘴)	31.2405879	121.4924098
478768049	成山路	31.1727625	121.4918051
478768611	凌兆新村	31.1430995	121.4848026
478772242	华夏西路	31.151974	121.51032
478773874	东方体育中心	31.1554325	121.4758425
478774109	灵岩南路	31.1507549	121.4908101
478774137	上南路	31.1511766	121.5019956
478774706	东明路	31.174803	121.5066043
478774805	高科西路	31.187563	121.5056521
485250315	长寿路	31.2425665	121.4335758
485350360	肇嘉浜路	31.2013653	121.4458926
485353627	世博大道	31.1849308	121.4795929
485353633	世博会博物馆	31.1992464	121.4771259
485353650	鲁班路	31.2011258	121.4706402
600504933	嘉善路	31.2046098	121.4563758
601661256	新天地	31.2180291	121.4698051
602749130	博兴路	31.2661344	121.5826719
604687569	张华浜	31.3606309	121.493984
605019347	徐泾东	31.1914793	121.2971307
605019372	虹桥2号航站楼	31.1962684	121.3225012
605024325	金科路	31.2064028	121.597836
605025081	广兰路	31.2129523	121.6163231
605027433	唐镇	31.2162236	121.6517707
605027658	创新中路	31.2155887	121.6699061
605032163	川沙	31.1888308	121.6938288
605037023	凌空路	31.1947136	121.7188506
605037513	华夏东路	31.1988574	121.6767066
608700745	打浦桥	31.2082702	121.463967
608700783	小南门	31.2190057	121.4940871
608700785	商城路	31.2325013	121.5120506
608703668	徐家汇	31.1974667	121.4323716
621505674	美兰湖	31.4041206	121.3447683
621901822	松江体育中心	31.0179935	121.2262839
621901825	醉白池	31.0028368	121.224526
621906397	芦恒路	31.1202197	121.4938452
621907265	杨思	31.1630048	121.4890354
621912244	高青路	31.1614994	121.5113226
621913770	民生路	31.2382859	121.5402749
621914110	北洋泾路	31.2411512	121.5478075
621914221	德平路	31.2480485	121.5608567
621914289	云山路	31.2520996	121.5677906
621914488	金桥路	31.2591646	121.5774818
622193942	江苏路	31.2213609	121.4265267
622194085	隆德路	31.2323503	121.4190012
622194147	枫桥路	31.2443442	121.4057154
622194318	真如	31.2527094	121.402647
622196171	李子园	31.2705105	121.3860817
622196229	祁连山路	31.273399	121.3725526
622196496	武威路	31.2783683	121.3600778
622580357	桃浦新村	31.2833109	121.3459075
700176212	中华艺术宫	31.1869806	121.4892799
804465143	陕西南路	31.2168228	121.4540175
804465180	上海图书馆	31.2094457	121.4388249
804474514	交通大学	31.2041254	121.4306649
804474524	虹桥路	31.1989568	121.4164767
804474531	宋园路	31.1983218	121.4078985
804474544	伊犁路	31.2010859	121.3980124
804474558	水城路	31.2012235	121.3876161
804474570	龙溪路	31.1969928	121.3767693
804485311	龙柏新村	31.1792881	121.3661584
804485332	紫藤路	31.171357	121.3589487
804485337	航中路	31.1671342	121.349164
804485478	上海动物园	31.1920777	121.3634113
804485538	虹桥二号航站楼	31.1959857	121.3226792
804485544	虹桥火车站	31.1957544	121.3156315
810762676	江湾体育场	31.3051127	121.509616
810762677	五角场	31.2997294	121.5100904
824530194	安亭北 North Anting	31.3163343	121.1535418
842983406	昆山南	31.3552631	120.946771
845389048	豫园	31.2299247	121.4829009
848234307	北郊	31.3048976	121.4508603
849493057	七宝	31.1572981	121.3442488
1129239782	镇坪路	31.2486167	121.425799
1129239840	镇坪路	31.2478102	121.4245142
1129387315	上海火车站	31.2520583	121.4523857
1130521366	友谊路	31.4053452	121.4715994
1130808922	赤峰路	31.2824973	121.4778472
1221258068	美兰湖	31.4032271	121.3458577
1446611156	外跨塘	31.3421401	120.7065482
1500382256	海伦路	31.2611688	121.4842056
1542037120	虹桥1号航站楼	31.1935634	121.3426651
1551695122	芦潮港	30.8875251	121.8466639
1579354015	嘉善	30.852557	120.914163
1637519170	嘉兴南站	30.6930612	120.7955179
1709842762	Xinbeixiang	31.3815238	120.8606011
1709842763	唯亭镇	31.3626732	120.7842613
1709842764	陆家浜	31.345244	121.046648
1709861023	南翔	31.2834412	121.3010495
1709861033	安亭	31.307131	121.174019
1797441774	淞滨路	31.373561	121.4880654
1835877444	金山园区	30.8321106	121.3640867
1865258670	四川北路	31.2537048	121.479494
1865258671	天潼路	31.2457632	121.4778324
1871683943	三门路	31.3151646	121.5037905
1877760043	市光路	31.3247937	121.5276223
1877783902	嫩江路	31.3167487	121.5276508
1879882248	四平路	31.2767948	121.4970345
1879882295	四平路	31.2768364	121.4970111
1914416019	丰庄	31.244304	121.3507184
1914416020	大渡河路	31.2336576	121.3896152
1914416021	真北路	31.2340599	121.3775615
1914416022	祁连山南路	31.2395103	121.3627051
1914416023	金沙江西路	31.2430886	121.3306597
1914416024	金沙江路	31.2331479	121.4072204
1914416025	金运路	31.2428887	121.31546
1925552536	亭林	30.8967457	121.3545056
1925552540	新桥	31.0612791	121.3195396
1925552546	车墩	31.007172	121.316334
2099888295	乐桥	31.3086637	120.6181669
2099907821	中央公园	31.3160321	120.6560771
2099910928	星海广场	31.3177058	120.6666347
2099912960	东方之门	31.3193416	120.6758835
2099915140	文化博览中心	31.3255081	120.7002819
2099917683	时代广场	31.3246959	120.7091693
2101679031	星湖街	31.3254386	120.7162904
2101681018	南施街	31.3266856	120.7290549
2101685386	星塘街	31.3277886	120.7398058
2101691354	钟南街	31.3287485	120.7519162
2120809169	松江	31.0018082	121.2236461
2208866738	嘉善南站	30.7902481	120.9316955
2354488579	叶榭 - Yexie	30.946125	121.323298
2356329714	汉中路	31.2425757	121.4543015
2356329715	江宁路	31.2461329	121.4398587
2356329716	淮海中路	31.2218636	121.4598571
2356329717	自然博物馆	31.2382599	121.4578682
2356329718	南京西路	31.2304735	121.4579797
2356329719	武宁路	31.236348	121.4260607
2448270609	三林东	31.1486404	121.5188767
2448270613	龙华	31.1748452	121.4486885
2448270617	龙耀路	31.1615085	121.4551734
2448270625	浦三路	31.1531902	121.5350543
2448270629	三林	31.1453958	121.507929
2448270633	上海游泳馆	31.1812817	121.4367543
2448270636	徐家汇	31.1963101	121.431354
2448270637	严御路 (预留)	31.1564631	121.5492865
2448270639	云锦路	31.1695006	121.4538663
2448270642	御桥	31.1605866	121.5674687
2526592353	临港大道	30.9261249	121.9064328
2526598119	书院	30.9619234	121.8457585
2526604070	惠南	31.0559861	121.7581811
2527456982	周浦东	31.1117596	121.6027989
2527457199	鹤沙航城	31.079461	121.6071626
2584697480	富锦路	31.3948771	121.4197766
2584702105	富锦路	31.3933626	121.4200409
2597030792	金山北站	30.8962314	121.084967
2625435872	金海路	31.2652003	121.6343843
2625435876	申江路	31.2822916	121.6226109
2625436347	金京路	31.2818459	121.6107893
2625436349	爱国路	31.2819559	121.5482851
2625436354	巨峰路	31.2822848	121.5851419
2625436356	杨高北路	31.2822811	121.598766
2625436358	复兴岛	31.2830035	121.5569651
2625436368	东陆路	31.2846637	121.5746455
2625436615	大连路	31.2599715	121.5085675
2625436620	江浦公园	31.2665283	121.5193398
2625436622	宁国路	31.2706622	121.5283174
2625436627	隆昌路	31.2776103	121.5407282
2625439374	天潼路	31.2457595	121.477971
2625439387	国际客运中心	31.2521208	121.4939755
2625439389	提篮桥	31.2554973	121.5023731
2696050361	昆山火车站	31.3689123	120.95417
2716415625	石湖东路	31.2549824	120.6254472
2849812227	杨行	31.3760449	121.4481223
2863452032	陕西南路	31.2177902	121.4547198
2863452046	嘉善路	31.2047633	121.4563038
2863456545	曲阜路	31.2443907	121.4672583
2863458944	大木桥路	31.196037	121.4591932
2863458946	龙华中路	31.1863352	121.4518955
2863458947	龙漕路	31.172043	121.4389553
2863458958	漕宝路	31.1704085	121.4291078
2863458960	龙华	31.1766437	121.4482038
2914198802	秀沿路	31.1403817	121.5942685
2969873066	苏州火车站	31.3323539	120.606499
3017370571	东城一路 (在建)	31.0325075	121.5278569
3017370582	汇臻路 (在建)	31.0274798	121.5195823
3017529573	浦航路 (在建)	31.0428977	121.5263709
3017529574	闵瑞路 (在建)	31.0502018	121.5260893
3017529578	三鲁公路 (在建)	31.0582809	121.5225354
3024177975	新龙华	31.1635689	121.4361963
3024235394	李家塘	31.1134601	121.3561052
3024239751	七宝	31.160624	121.3238426
3024250988	封浜	31.2634152	121.2826054
3024394344	金山卫东	30.7206536	121.3306056
3024395538	金山卫西	30.702035	121.2771628
3279344918	上海南站	31.1556231	121.4271388
3279344919	上海南站	31.1549574	121.4259971
3279344925	港城路	31.3551447	121.5699877
3279344926	嘉定北	31.3938876	121.2336925
3279344927	嘉定北	31.3931194	121.2323044
3506766919	兆丰路	31.2909	121.1454617
3506766920	光明路	31.2980927	121.1125552
3506766921	花桥	31.3006017	121.099759
3585017047	石湖荡	30.9840534	121.1184642
3800185047	安亭	31.2903512	121.15812
3800185048	安亭	31.2904336	121.1567748
3800185049	白银路	31.3467606	121.2411461
3800185050	白银路	31.3477822	121.2405868
3800185051	曹杨路	31.2402785	121.4121966
3800185052	曹杨路	31.2403213	121.4122348
3800185053	昌吉东路	31.2951195	121.1953078
3800185054	昌吉东路	31.2959039	121.1964117
3800185055	三林东	31.1486148	121.5188867
3800185056	三林东	31.148666	121.5188667
3800185657	枫桥路	31.2443239	121.4056945
3800185658	枫桥路	31.2443645	121.4057363
3800185659	光明路	31.2978985	121.1132826
3800185660	光明路	31.2982893	121.1119096
3800185662	花桥	31.3005465	121.1003662
3800185663	花桥	31.3006751	121.0989437
3800185664	嘉定新城	31.3315029	121.2500345
3800185665	嘉定新城	31.3315488	121.2501582
3800185666	嘉定新城	31.3326357	121.2495582
3800185667	江苏路	31.221534	121.4262162
3800185668	江苏路	31.22155	121.4262764
3800185669	李子园	31.27049	121.3860608
3800185670	李子园	31.270531	121.3861026
3800185671	隆德路	31.2323363	121.4189743
3800185672	隆德路	31.2323643	121.4190281
3800185673	龙华	31.1748183	121.448688
3800185674	龙华	31.1748721	121.448689
3800185675	龙耀路	31.1615047	121.4551422
3800185676	龙耀路	31.1615123	121.4552046
3800185677	罗山路	31.1549354	121.5890912
3800185678	罗山路	31.1560621	121.5888829
3800185679	马陆	31.3214015	121.2717056
3800185680	马陆	31.321794	121.2730807
3800185681	南翔	31.2985932	121.3191941
3800185682	南翔	31.2990636	121.3179658
3800185683	东方体育中心	31.1554066	121.4758338
3800185684	东方体育中心	31.1554584	121.4758512
3800185685	浦三路	31.1531639	121.535061
3800185686	浦三路	31.1532165	121.5350476
3800185687	祁连山路	31.273373	121.3725443
3800185688	祁连山路	31.273425	121.3725609
3800185689	三林	31.1453704	121.5079395
3800185690	三林	31.1454212	121.5079185
3800185691	上海汽车城	31.2871506	121.1768832
3800185692	上海汽车城	31.2874687	121.1755689
3800185693	上海赛车场	31.3337781	121.2223406
3800185694	上海赛车场	31.3339874	121.220933
3800185695	上海游泳馆	31.1812646	121.43673
3800185696	上海游泳馆	31.1812988	121.4367786
3800185697	上海西站	31.2657869	121.3960712
3800185698	上海西站	31.2658397	121.3960838
3800185699	桃浦新村	31.2832842	121.3459029
3800185700	桃浦新村	31.2833376	121.3459121
3800185701	武威路	31.2817549	121.3578606
3800185702	武威路	31.2817867	121.357912
3800185703	徐家汇	31.1963051	121.431323
3800185704	徐家汇	31.1963151	121.431385
3800185705	徐家汇	31.2041086	121.4306402
3800185706	徐家汇	31.2041422	121.4306896
3800185707	云锦路	31.1694968	121.4538351
3800185708	云锦路	31.1695044	121.4538975
3800185709	御桥	31.1605249	121.5674394
3800185710	御桥	31.1605773	121.5674244
3800185711	兆丰路	31.2906353	121.1463776
3800185712	兆丰路	31.2911068	121.1449472
3800185713	真如	31.2527026	121.4026165
3800185714	真如	31.2527162	121.4026775
3800385603	北新泾	31.21878	121.3681147
3800385604	北新泾	31.2188284	121.3681263
3800385605	漕宝路	31.1702668	121.430384
3800385607	世纪大道	31.2306737	121.5228835
3800385608	世纪大道	31.2307149	121.5229152
3800385609	世纪公园	31.2127272	121.5462071
3800385610	世纪公园	31.2127379	121.5462635
3800385611	常熟路	31.2151406	121.4464941
3800385613	川沙	31.1888093	121.6938365
3800385614	川沙	31.1888523	121.6938211
3800385615	东昌路	31.2352505	121.5112689
3800385616	东昌路	31.2352959	121.5112916
3800385617	华夏东路	31.1988539	121.6766807
3800385618	华夏东路	31.1988609	121.6767325
3800385619	南京东路	31.239101	121.4792398
3800385620	南京东路	31.239147	121.4792191
3800385622	广兰路	31.2129299	121.6163253
3800385623	广兰路	31.2129747	121.6163209
3800385624	海天三路	31.1699603	121.7929866
3800385625	海天三路	31.1711359	121.7922919
3800385627	汉中路	31.2438092	121.4537311
3800385628	衡山路	31.2076795	121.4429525
3800385630	虹桥二号航站楼	31.1965182	121.3226343
3800385631	虹桥二号航站楼	31.1965675	121.3226302
3800385632	虹桥火车站	31.1960396	121.3156169
3800385633	虹桥火车站	31.1963367	121.315604
3800385635	江苏路	31.2214151	121.4270178
3800385636	江苏路	31.2214635	121.4270055
3800385637	静安寺	31.2252915	121.4422253
3800385638	静安寺	31.2253361	121.4422003
3800385639	金科路	31.2063809	121.5978417
3800385640	金科路	31.2064247	121.5978303
3800385641	凌空路	31.1946923	121.718859
3800385642	凌空路	31.1947349	121.7188422
3800385643	龙阳路	31.2041859	121.5535463
3800385644	龙阳路	31.2042355	121.5535481
3800385645	龙阳路	31.2045483	121.5546908
3800385646	龙阳路	31.2048177	121.5523938
3800385648	龙阳路	31.2053095	121.552296
3800385649	娄山关路	31.2129717	121.3991411
3800385650	娄山关路	31.21302	121.3991539
3800385651	陆家嘴	31.2401354	121.4981186
3800385652	陆家嘴	31.2401812	121.4981403
3800385653	创新中路	31.2155685	121.6698945
3800385654	创新中路	31.2156089	121.6699177
3800385656	中山北路	31.2614942	121.4545011
3800386157	人民广场	31.2341757	121.4712404
3800386158	人民广场	31.2342036	121.4713003
3800386159	人民广场	31.2353847	121.4686288
3800386160	人民广场	31.2354257	121.4685965
3800386161	浦东国际机场	31.1508617	121.8024663
3800386162	浦东国际机场	31.1539931	121.8013344
3800386164	上海马戏城	31.281178	121.4475769
3800386165	上海体育馆	31.1838605	121.4317914
3800386167	上海火车站	31.2490863	121.4512676
3800386169	上海科技馆	31.2218727	121.5386472
3800386170	上海科技馆	31.2219139	121.5386791
3800386171	上海南站	31.156532	121.4255398
3800386173	淞虹路	31.2199525	121.3558057
3800386174	淞虹路	31.2200018	121.3558099
3800386175	黄陂南路	31.2249043	121.4693648
3800386177	陕西南路	31.2188733	121.4552824
3800386179	唐镇	31.2162018	121.6517769
3800386180	唐镇	31.2162454	121.6517645
3800386181	威宁路	31.2166055	121.383171
3800386182	威宁路	31.2166536	121.3831842
3800386183	南京西路	31.2318048	121.4560334
3800386184	南京西路	31.2318504	121.456011
3800386186	新闸路	31.2405923	121.4636702
3800386187	徐家汇	31.1950706	121.4339448
3800386189	徐泾东	31.1914277	121.2971741
3800386190	徐泾东	31.1915025	121.2971147
3800386192	延长路	31.2732578	121.4510421
3800386193	远东大道	31.2014044	121.7516361
3800386194	远东大道	31.2014449	121.7503144
3800386195	张江高科	31.2038798	121.5834376
3800386196	张江高科	31.203924	121.583428
3800386197	中山公园	31.2191136	121.4113723
3800386198	中山公园	31.2200428	121.4115721
3800386199	中山公园	31.2200894	121.4115507
3800386200	中山公园	31.2205257	121.4108322
3800583780	宝安公路	31.3706177	121.4264168
3800583781	共富新村	31.3561191	121.4294836
3800583782	友谊西路	31.3822507	121.4234632
3800583785	呼兰路	31.3407871	121.4333835
3807901917	海湾	30.8642698	121.5441535
3942998876	阳澄湖站	31.381941	120.857411
4072082528	顾戴路	31.1428208	121.3875997
4072082529	桂林公园	31.1689728	121.4149939
4072082530	汉中路	31.2425951	121.4544054
4072082531	虹漕路	31.1662241	121.4061304
4072082533	虹莘路	31.1395514	121.3758293
4072082534	七莘路	31.1326471	121.3564792
4084890971	张华浜	31.3594153	121.4944348
4127241226	吕四(在建)	32.0288769	121.6742903
4127241227	启东(在建)	31.856735	121.6515496
4127241228	海门(在建)	31.9283995	121.1759913
4127292550	东兰路	31.1577116	121.3871732
4127292551	虹梅路	31.1622153	121.3927025
4241260093	静安寺	31.2252923	121.4421389
4249835303	花桥站	31.3375573	121.0420613
4249995828	诸光路 (在建)	31.1935855	121.2880817
4249995830	蟠龙路 (在建)	31.1884461	121.2742009
4249995831	徐盈路 (在建)	31.18014	121.2498205
4249995832	徐泾北城 (在建)	31.1773644	121.2363272
4249995847	嘉松中路 (在建)	31.166083	121.2203555
4249995871	赵巷 (在建)	31.163113	121.187692
4249995888	汇金路 (在建)	31.1632585	121.1454776
4249996891	青浦新城 (在建)	31.1608076	121.1210939
4249996913	漕盈路 (在建)	31.1623496	121.0919505
4249996945	淀山湖大道 (在建)	31.1353735	121.0760618
4249997015	东方绿舟 (在建)	31.1005345	121.0148919
4249997016	朱家角 (在建)	31.1026547	121.0446271
4250052747	芳甸路 (在建)	31.2343776	121.5544342
4250052748	蓝天路 (在建)	31.2431953	121.5736522
4250052749	台儿庄路 (在建)	31.2544251	121.5931599
4250052750	金桥 (在建)	31.2630973	121.6072301
4250052751	金吉路 (在建)	31.2666375	121.6247147
4250052752	金海路 (在建)	31.266115	121.6349293
4250052753	顾唐路 (在建)	31.2682411	121.6522792
4250052754	民雷路 (在建)	31.2704328	121.6638097
4250052755	曹路 (在建)	31.273384	121.6784979
4250719423	南京西路	31.229438	121.4548158
4269627924	康新公路	31.1326897	121.6131827
4269627975	迪士尼	31.1434306	121.663717
4272855243	上海西站	31.2658045	121.3960763
4274772511	周浦东	31.1129852	121.6026506
4274772541	鹤沙航城	31.0806608	121.6069539
4274772979	惠南	31.0560195	121.7566897
4460193671	虹桥火车站	31.1962371	121.3156133
4460193672	虹桥火车站	31.196131	121.3156124
4513596856	黄渡	31.2958703	121.2351783
4513596861	南翔	31.2834338	121.3010376
4513743988	新桥	31.0612377	121.3195712
4513745522	春申	31.0809334	121.3499205
4514430340	上海西站	31.2648926	121.398099
4520492425	中山公园	31.2200642	121.4115608
4520492882	威宁路	31.2166295	121.3831768
4559363776	尹中路	31.2514419	120.6558363
4559363777	金尚路	31.2721478	120.7647542
4559363778	郭苑路	31.2505525	120.6769168
4559363779	尹山湖	31.2502354	120.6893705
4559363780	独墅湖南	31.2502248	120.6981226
4559363781	月亮湾	31.2632571	120.7199898
4559363782	郭巷	31.2511631	120.6662782
4559363783	金谷路	31.2715434	120.7498258
4559363784	松涛街	31.2670232	120.7337592
4559363785	桑田岛	31.2744719	120.7774594
4559363786	独墅湖邻里中心	31.2561466	120.7164294
4559578257	上海火车站	31.2491107	121.4512065
4559578270	黄陂南路	31.2249557	121.4693343
4559578275	陕西南路	31.2189248	121.4552521
4559578285	徐家汇	31.1950844	121.4338794
4559664009	彭浦新村	31.3074959	121.4439
4559664016	汶水路	31.2944979	121.4455635
4559664017	上海马戏城	31.2811737	121.4475097
4559664024	延长路	31.2732291	121.4509837
4559664167	莘庄	31.1125906	121.3801151
4559664168	莘庄	31.1136576	121.3811042
4559664169	外环路	31.1228232	121.3883597
4559664170	莲花路	31.1328327	121.3982877
4559664171	莲花路	31.1328231	121.3983007
4559664174	外环路	31.1228157	121.3883705
4559664183	锦江乐园	31.1440615	121.4095283
4559664184	锦江乐园	31.1440689	121.4095153
4559664344	莘庄	31.1135995	121.3813972
4559664358	通河新村	31.3329517	121.4369064
4559664369	共康路	31.3217011	121.4420271
4559664370	彭浦新村	31.3074944	121.4439361
4559664371	汶水路	31.2945054	121.4455923
4559664372	通河新村	31.3324328	121.4370701
4559664374	共康路	31.3216925	121.4419944
4559664399	汉中路	31.2437538	121.4537124
4559664404	新闸路	31.2405396	121.4636428
4559664491	中山北路	31.2614875	121.4544335
4559664568	常熟路	31.2151926	121.446465
4559664576	衡山路	31.2077094	121.4428948
4559664579	上海体育馆	31.1838659	121.4317243
4559664585	漕宝路	31.1702742	121.4303171
4559665792	上海南站	31.1565785	121.4254997
4562133804	野生动物园	31.0524464	121.6956267
4562133805	野生动物园	31.0525333	121.6941206
4562133829	惠南	31.056003	121.7573174
4562133836	惠南东	31.0292623	121.789539
4562133837	惠南东	31.0279838	121.7894932
4562133842	书院	30.961232	121.8469432
4562133847	临港大道	30.925954	121.9065641
4562133848	滴水湖	30.9099027	121.9251442
4562133918	滴水湖	30.9088297	121.9262656
4562133992	滴水湖	30.9093627	121.9257083
4562133999	临港大道	30.9257462	121.9067632
4562193605	华夏中路	31.1774416	121.5790371
4562193606	华夏中路	31.1786138	121.5788337
4562193619	罗山路	31.1560801	121.5889343
4562193620	罗山路	31.1549247	121.5890385
4562198782	航头东	31.0566685	121.6134276
4562198783	航头东	31.0579029	121.6130944
4562198892	新场	31.0479385	121.6454712
4562198893	新场	31.0477439	121.6439898
4563677253	文井路	31.0056477	121.3765305
4563677254	文井路	31.0054608	121.3757073
4563677255	春申路	31.099816	121.3813013
4563677256	春申路	31.1004712	121.3809929
4563677257	银都路	31.0909175	121.3857873
4563677258	银都路	31.091592	121.3854682
4563677259	颛桥	31.0685784	121.3973454
4563677260	颛桥	31.0692574	121.397115
4563677261	北桥	31.0466834	121.4055012
4563677262	北桥	31.0473809	121.405322
4563678300	剑川路	31.0280809	121.412061
4563678301	剑川路	31.0287732	121.4118212
4563678302	东川路	31.0198086	121.4152455
4563678303	东川路	31.0205621	121.4152685
4563678304	东川路	31.0205267	121.4151396
4563678305	东川路	31.0198441	121.4153754
4563678306	金平路	31.0131349	121.4050856
4563678307	金平路	31.0132667	121.405889
4563678308	华宁路	31.0093177	121.3901748
4563678309	华宁路	31.0094993	121.3909794
4563678318	闵行开发区	31.002676	121.3654379
4563678319	闵行开发区	31.0025069	121.3646274
4569783541	曹杨路	31.2406868	121.412465
4569783542	曹杨路	31.2415028	121.4137143
4569783543	金沙江路	31.2334443	121.4083746
4569783544	金沙江路	31.2347133	121.4088694
4569783545	延安西路	31.2120742	121.4125522
4569783546	延安西路	31.2107553	121.4123178
4569783551	虹桥路	31.1986765	121.4163853
4569783552	宜山路	31.1879465	121.4229946
4569783553	宜山路	31.1890913	121.4221938
4569783554	漕溪路	31.1781746	121.4344163
4569783555	漕溪路	31.1790234	121.4331967
4569783556	龙漕路	31.1706912	121.4399801
4569783557	龙漕路	31.1719945	121.4396249
4569783558	石龙路	31.1600976	121.4393282
4569783559	石龙路	31.1596273	121.4379161
4569783687	虹桥路	31.1999947	121.4159345
4569795759	东宝兴路	31.2612062	121.4757568
4569795760	东宝兴路	31.2624244	121.4756788
4569795761	宝山路	31.2538024	121.4724586
4569795762	宝山路	31.2530993	121.4711217
4569795763	上海火车站	31.2512955	121.4539952
4569795765	中潭路	31.2563362	121.4356266
4569795766	中潭路	31.2565383	121.4371998
4569798796	大柏树	31.2920828	121.4788012
4569798797	大柏树	31.2907322	121.4785908
4569798798	赤峰路	31.2838735	121.4780025
4569798799	虹口足球场	31.2726034	121.4747671
4569798800	虹口足球场	31.2739199	121.474688
4569813684	淞发路	31.3466275	121.495606
4569813687	淞发路	31.3477116	121.49632
4569813688	长江南路	31.3345102	121.4874529
4569814489	长江南路	31.3335208	121.4866463
4569814490	殷高西路	31.3213309	121.4804198
4569814491	殷高西路	31.322575	121.4804561
4569814492	江湾镇	31.3068183	121.4805201
4569814493	江湾镇	31.3081635	121.4806414
4569866343	友谊路	31.4064933	121.4711535
4569868066	江杨北路	31.4095962	121.435939
4569868067	江杨北路	31.4097058	121.434481
4569868068	铁力路	31.4098031	121.4558109
4569868069	铁力路	31.410105	121.4576264
4569868153	水产路	31.3838482	121.4833454
4569868292	宝杨路	31.3977889	121.4748024
4569868293	宝杨路	31.3966293	121.4753041
4569868318	水产路	31.3827275	121.484011
4569868398	淞滨路	31.3724622	121.4884743
4570242991	同里	31.139459	120.6955529
4570242992	吴江汽车站	31.1389964	120.6572845
4570242993	吴江人民广场	31.1354301	120.6393471
4570242994	松陵大道	31.13397	120.619767
4570242995	苏州湾东	31.1384238	120.6114736
4570242996	顾家荡	31.1489011	120.6105509
4570242997	笠泽路	31.1562189	120.6114951
4570242998	流虹路	31.1659506	120.6151
4570242999	江兴西路	31.1718024	120.6283529
4570243000	江陵西路	31.1803807	120.6356544
4570243001	花港	31.2060735	120.628498
4570243002	清树湾	31.2232107	120.6283842
